start-time             |end-time               |duration|rtt     |proto|sip                                   |sp   |dip                                     |dp   |srcMacAddress    |destMacAddress   |iflags  |uflags  |riflags |ruflags |isn     |risn    |tag|rtag|pkt    |oct     |rpkt    |roct    |end-reason
2024-01-11 10:56:29.506|2024-01-11 10:56:29.524|   0.018|   0.018| 17|                             192.168.1.2|59949|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      68|       1|      96|idle 
2024-01-11 10:56:29.507|2024-01-11 10:56:29.526|   0.019|   0.019| 17|                             192.168.1.2|43399|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      68|       1|      84|idle 
2024-01-11 10:56:29.549|2024-01-11 10:56:29.549|   0.000|   0.000| 58|               fe80::de39:6fff:fef7:bf70|    0|                    ff02::0001:ffff:ff95|34560|dc:39:6f:f7:bf:70|33:33:ff:ff:ff:95|       0|       0|       0|       0|00000000|00000000|000|000|       1|      72|       0|       0|idle 
2024-01-11 10:56:29.611|2024-01-11 10:56:29.625|   0.014|   0.014| 17|                             192.168.1.2|56939|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      82|       1|     146|idle 
2024-01-11 10:56:14.722|2024-01-11 10:56:32.204|  17.482|   0.021| 17|                           104.18.36.155|  443|                           192.168.1.174|53041|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       0|       0|       0|       0|00000000|00000000|000|000|      41|    7029|      42|   37308|idle 
2024-01-11 10:54:44.467|2024-01-11 10:56:32.405| 107.938|   0.056| 17|                          35.227.252.103|  443|                           192.168.1.174|53305|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       0|       0|       0|       0|00000000|00000000|000|000|      74|   12820|      79|   50480|idle 
2024-01-11 10:31:22.691|2024-01-11 11:00:52.157|1769.466|   0.018|  6|                           192.168.1.174|56015|                          35.186.253.211|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       S|      AP|      AS|      AP|119fa019|1a154211|000|000|     233|  113166|     253|   28553|active 
2024-01-11 11:01:37.171|2024-01-11 11:01:37.519|   0.348|   0.000|  6|                            192.168.1.10|45724|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|b93a2687|fee84d10|000|000|       5|     423|       5|    1278|
2024-01-11 11:01:37.530|2024-01-11 11:01:37.865|   0.335|   0.000|  6|                            192.168.1.10|45726|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|84581b73|f8601c93|000|000|       5|     488|       5|    1461|
2024-01-11 11:01:30.998|2024-01-11 11:01:37.875|   6.877|   0.000|  6|                            192.168.1.10|52124|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|94287e5f|3dbfba03|000|000|     187|   19241|     170|  485747|
2024-01-11 10:56:34.782|2024-01-11 10:56:34.782|   0.000|   0.000|  6|                           192.168.1.171|43983|                             192.168.1.1|49000|c2:39:6f:31:35:8e|dc:39:6f:f7:bf:70|       A|       0|       0|       0|4047a978|00000000|000|000|       1|      52|       0|       0|idle 
2024-01-11 10:56:34.794|2024-01-11 10:56:34.794|   0.000|   0.000|  6|                           192.168.1.171|34240|                             192.168.1.1|49000|c2:39:6f:31:35:8e|dc:39:6f:f7:bf:70|       A|       0|       0|       0|a02a2f35|00000000|000|000|       1|      52|       0|       0|idle 
2024-01-11 10:56:35.173|2024-01-11 10:56:35.186|   0.013|   0.013| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 2362|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      80|       1|     330|idle 
2024-01-11 10:56:35.173|2024-01-11 10:56:35.188|   0.015|   0.015| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|15464|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      80|       1|     170|idle 
2024-01-11 10:56:35.173|2024-01-11 10:56:35.190|   0.017|   0.017| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|59004|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      80|       1|     184|idle 
2024-01-11 10:56:35.275|2024-01-11 10:56:35.293|   0.018|   0.018| 17|                             192.168.1.2|50670|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      65|       1|     146|idle 
2024-01-11 10:56:35.277|2024-01-11 10:56:35.294|   0.017|   0.017| 17|                             192.168.1.2|56708|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      65|       1|     182|idle 
2024-01-11 10:56:35.279|2024-01-11 10:56:35.294|   0.015|   0.015| 17|                             192.168.1.2|39674|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      65|       1|     115|idle 
2024-01-11 10:56:35.281|2024-01-11 10:56:35.295|   0.014|   0.014| 17|                             192.168.1.2|56737|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      65|       1|      93|idle 
2024-01-11 10:55:31.719|2024-01-11 10:56:35.301|  63.582|   0.004| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|54236|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       2|     186|       2|     339|idle 
2024-01-11 10:56:35.287|2024-01-11 10:56:35.302|   0.015|   0.015| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|12660|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|     106|       1|     192|idle 
2024-01-11 10:56:35.287|2024-01-11 10:56:35.303|   0.016|   0.016| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 6941|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|     106|       1|     234|idle 
2024-01-11 10:56:35.303|2024-01-11 10:56:35.320|   0.017|   0.017| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|  123|               2a01:b740:0a30:3000::01f2|  123|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      96|       1|      96|idle 
2024-01-11 10:56:35.326|2024-01-11 10:56:35.365|   0.039|   0.017| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|  123|               2a01:b740:0a30:3000::01e2|  123|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       2|     192|       2|     192|idle 
2024-01-11 10:56:35.209|2024-01-11 10:56:35.530|   0.321|   0.016| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|60174|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      17|    5295|      16|   10289|idle 
2024-01-11 10:56:35.530|2024-01-11 10:56:35.551|   0.021|   0.021| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 7069|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      92|       1|     174|idle 
2024-01-11 10:56:35.530|2024-01-11 10:56:35.555|   0.025|   0.025| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|15682|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      92|       1|     108|idle 
2024-01-11 10:56:35.530|2024-01-11 10:56:35.562|   0.032|   0.032| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|24172|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      92|       1|     174|idle 
2024-01-11 10:56:35.661|2024-01-11 10:56:35.704|   0.043|   0.017| 17|                           192.168.1.174|51288|                           216.58.206.46|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       3|    2522|       6|    7368|idle 
2024-01-11 10:56:35.706|2024-01-11 10:56:35.706|   0.000|   0.000|  1|                           192.168.1.174|    0|                           216.58.206.46|  771|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       2|     112|       0|       0|idle 
2024-01-11 10:56:35.529|2024-01-11 10:56:35.786|   0.257|   0.025| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|56047|               2a00:1450:4001:0811::2002|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      15|    8396|      10|    4973|idle 
2024-01-11 10:56:35.530|2024-01-11 10:56:35.801|   0.271|   0.023| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|50122|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      17|    5469|      16|   12792|idle 
2024-01-11 10:56:35.806|2024-01-11 10:56:36.004|   0.198|   0.016| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|49975|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      17|    5650|      16|   11229|idle 
2024-01-11 10:56:36.187|2024-01-11 10:56:36.200|   0.013|   0.013| 17|                             192.168.1.2|35659|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      65|       1|      81|idle 
2024-01-11 10:56:36.185|2024-01-11 10:56:36.210|   0.025|   0.017| 17|                           192.168.1.174|49217|                           216.58.206.46|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|    1228|       3|    3684|idle 
2024-01-11 10:56:35.993|2024-01-11 10:56:36.428|   0.435|   0.017| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|61940|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      20|    5888|      18|   14934|idle 
2024-01-11 10:56:36.432|2024-01-11 10:56:36.717|   0.285|   0.017| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57562|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      22|    6390|      17|   13537|idle 
2024-01-11 10:56:36.722|2024-01-11 10:56:36.932|   0.210|   0.016| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|51837|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      19|    5789|      15|   11078|idle 
2024-01-11 10:56:36.927|2024-01-11 10:56:37.250|   0.323|   0.015| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|51007|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      18|    5687|      16|   12201|idle 
2024-01-11 10:56:37.245|2024-01-11 10:56:37.462|   0.217|   0.016| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|52116|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      19|    5793|      14|   11016|idle 
2024-01-11 10:56:37.471|2024-01-11 10:56:38.828|   1.357|   0.017| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|60218|               2a00:1450:4001:081c::200e|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|      23|   10278|      33|   30188|idle 
2024-01-11 10:56:35.534|2024-01-11 10:56:38.829|   3.295|   0.000| 58| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|    0|               2a00:1450:4001:081c::200e|  260|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       6|     729|       0|       0|idle 
2024-01-11 10:56:40.903|2024-01-11 10:56:40.925|   0.022|   0.022| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|28824|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      83|       1|     148|idle 
2024-01-11 10:56:40.903|2024-01-11 10:56:40.932|   0.029|   0.029| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|42101|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      83|       1|     195|idle 
2024-01-11 10:56:40.903|2024-01-11 10:56:40.939|   0.036|   0.036| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 4619|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      95|       1|     188|idle 
2024-01-11 10:56:40.903|2024-01-11 10:56:40.940|   0.037|   0.037| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 6634|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      83|       1|     148|idle 
2024-01-11 10:56:40.903|2024-01-11 10:56:40.942|   0.039|   0.039| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|17283|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      95|       1|     111|idle 
2024-01-11 10:56:40.903|2024-01-11 10:56:40.960|   0.057|   0.057| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|12416|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      95|       1|     188|idle 
2024-01-11 10:56:40.905|2024-01-11 10:56:40.963|   0.058|   0.058| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|22479|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      89|       1|     174|idle 
2024-01-11 10:56:40.905|2024-01-11 10:56:40.967|   0.062|   0.062| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|35080|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      89|       1|     153|idle 
2024-01-11 10:56:40.905|2024-01-11 10:56:40.976|   0.071|   0.071| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|59925|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      89|       1|     174|idle 
2024-01-11 10:56:40.957|2024-01-11 10:56:41.061|   0.104|   0.025| 17|                           192.168.1.174|60745|                            34.98.84.165|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       5|    2833|       6|    2387|idle 
2024-01-11 11:01:43.156|2024-01-11 11:01:43.261|   0.105|   0.000|  6|                            192.168.1.53|59242|                         255.255.255.255| 1883|84:0d:8e:b1:25:e2|ff:ff:ff:ff:ff:ff|       S|      AR|       0|       0|686b8781|00000000|000|000|       2|      84|       0|       0|
2024-01-11 11:01:45.136|2024-01-11 11:01:45.220|   0.084|   0.001|  6|                             192.168.1.1|46797|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|0368e754|02781011|000|000|       5|     412|       5|     392|
2024-01-11 11:01:45.139|2024-01-11 11:01:45.224|   0.085|   0.001|  6|                             192.168.1.1|47833|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|3ee82bb9|61fe1345|000|000|       5|     412|       5|     392|
2024-01-11 11:01:45.143|2024-01-11 11:01:45.227|   0.084|   0.000|  6|                             192.168.1.1|35387|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|5b87da7e|eb795b58|000|000|       5|     412|       5|     392|
2024-01-11 11:01:45.146|2024-01-11 11:01:45.230|   0.084|   0.001|  6|                             192.168.1.1|52479|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|819461d7|7c7ac1aa|000|000|       5|     412|       5|     392|
2024-01-11 11:01:45.149|2024-01-11 11:01:45.244|   0.095|   0.001|  6|                             192.168.1.1|56459|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|de2036fd|ce592bac|000|000|       6|     458|       5|     392|
2024-01-11 11:01:45.231|2024-01-11 11:01:45.272|   0.041|   0.001|  6|                             192.168.1.1|47837|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|b75116f7|7d9b6b82|000|000|       5|     443|       5|     485|
2024-01-11 11:01:45.236|2024-01-11 11:01:45.274|   0.038|   0.001|  6|                             192.168.1.1|36595|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|00ecd2b3|b615b9f6|000|000|       5|     443|       5|     485|
2024-01-11 11:01:45.240|2024-01-11 11:01:45.275|   0.035|   0.000|  6|                             192.168.1.1|36629|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|564a6c11|970e9c37|000|000|       5|     443|       5|     485|
2024-01-11 11:01:45.242|2024-01-11 11:01:45.275|   0.033|   0.001|  6|                             192.168.1.1|53095|                           192.168.1.171|49000|dc:39:6f:f7:bf:70|c2:39:6f:31:35:8e|       S|     APF|      AS|     APF|fa6e1298|3774b7ee|000|000|       5|     437|       5|     485|
2024-01-11 10:56:41.217|2024-01-11 10:56:41.219|   0.002|   0.002| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|28758|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      78|       1|     162|idle 
2024-01-11 10:56:41.216|2024-01-11 10:56:41.229|   0.013|   0.013| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536| 1726|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      78|       1|     302|idle 
2024-01-11 10:56:41.216|2024-01-11 10:56:41.232|   0.016|   0.016| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|14447|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      78|       1|     142|idle 
